store_no,curr_natl_grade,curr_natl_index,curr_annual_sls_k,curr_mkt_grade,label_cng_cmg,label_cng_lt_png,curr_mkt_index,survey_yr_last_c,survey_yr_next_c,ttl_no_surveys_c,past_yrs,past_natl_grade,label_png,past_natl_index,past_annual_sls_k,past_mkt_grade,label_png_pmg,past_mkt_index,survey_yr_last_p,survey_yr_next_p,ttl_no_surveys_p,year
400368,B,117.0,1112.0,B,WAFFLE(B/B),WAFFLE(B<B),121.0,2023.0,2022.0,3.0,,B,WAFFLE(B),117.0,951.0,B,WAFFLE(B/B),120.0,2019.0,2017.0,3.0,2024
403236,B-,113.0,1074.0,B,WAFFLE(B/B),WAFFLE(B<B),118.0,2024.0,2022.0,3.0,,B+,WAFFLE(B),127.0,1033.0,B+,WAFFLE(B/B),129.0,2020.0,2018.0,2.0,2024
407230,C-,92.0,874.0,C-,WAFFLE(C/C),WAFFLE(C<C),94.0,2022.0,,1.0,,C,WAFFLE(C),99.0,805.0,C,WAFFLE(C/C),102.0,2015.0,,1.0,2024
381898,,,,,WAFFLE,WAFFLE,,,,,,D,WAFFLE(D),76.0,618.0,D,WAFFLE(D/D),77.0,2016.0,2015.0,2.0,2024
379267,B,117.0,1112.0,B,WAFFLE(B/B),WAFFLE(B<B),123.0,2023.0,2021.0,2.0,,B-,WAFFLE(B),113.0,919.0,B,WAFFLE(B/B),115.0,2019.0,2017.0,3.0,2024
379224,F,68.0,646.0,D-,WAFFLE(F/D),WAFFLE(F<D),73.0,2023.0,,1.0,,D-,WAFFLE(D),70.0,569.0,D-,WAFFLE(D/D),72.0,2018.0,2017.0,2.0,2024
282064,,,,,WAFFLE,WAFFLE,,,,,,A-,WAFFLE(A),132.0,1073.0,A,WAFFLE(A/A),135.0,2018.0,2016.0,2.0,2024
314920,C,97.0,922.0,C,WAFFLE(C/C),WAFFLE(C<B),101.0,2023.0,2022.0,4.0,,B-,WAFFLE(B),110.0,894.0,B-,WAFFLE(B/B),113.0,2020.0,2019.0,2.0,2024
319822,B,116.0,1102.0,B,WAFFLE(B/B),WAFFLE(B<B),118.0,2022.0,,1.0,,B-,WAFFLE(B),112.0,911.0,B-,WAFFLE(B/B),114.0,2019.0,2017.0,3.0,2024
290368,B,120.0,1140.0,B+,WAFFLE(B/B),WAFFLE(B<B),125.0,2023.0,2022.0,4.0,,B-,WAFFLE(B),114.0,927.0,B,WAFFLE(B/B),116.0,2019.0,2018.0,4.0,2024
327636,B,118.0,1121.0,B,WAFFLE(B/B),WAFFLE(B<B),119.0,2022.0,2021.0,2.0,,B+,WAFFLE(B),125.0,1016.0,B+,WAFFLE(B/B),127.0,2019.0,2018.0,4.0,2024
338412,F,67.0,637.0,D-,WAFFLE(F/D),WAFFLE(F<-),72.0,2023.0,,1.0,,,WAFFLE,,,,WAFFLE,,,,,2024
334689,,,,,WAFFLE,WAFFLE,,,,,,C+,WAFFLE(C),108.0,878.0,B-,WAFFLE(C/B),110.0,2016.0,,1.0,2024
356749,,,,,WAFFLE,WAFFLE,,,,,,D+,WAFFLE(D),85.0,691.0,D+,WAFFLE(D/D),86.0,2018.0,2016.0,2.0,2024
186620,C-,92.0,874.0,C-,WAFFLE(C/C),WAFFLE(C<C),93.0,2022.0,2021.0,2.0,,C-,WAFFLE(C),90.0,732.0,C-,WAFFLE(C/C),91.0,2020.0,2017.0,2.0,2024
186619,D,77.0,732.0,D,WAFFLE(D/D),WAFFLE(D<D),81.0,2023.0,2022.0,4.0,,D,WAFFLE(D),75.0,610.0,D,WAFFLE(D/D),76.0,2020.0,,1.0,2024
241175,A-,134.0,1273.0,A,WAFFLE(A/A),WAFFLE(A<B),135.0,2022.0,,1.0,,B-,WAFFLE(B),114.0,927.0,B,WAFFLE(B/B),116.0,2020.0,2016.0,2.0,2024
186625,,,,,WAFFLE,WAFFLE,,,,,,,WAFFLE,,,,WAFFLE,,,,,2024
186622,C-,91.0,865.0,C,WAFFLE(C/C),WAFFLE(C<C),99.0,2024.0,,1.0,,C,WAFFLE(C),95.0,772.0,C,WAFFLE(C/C),97.0,2018.0,2017.0,2.0,2024
381888,F,59.0,561.0,F,WAFFLE(F/F),WAFFLE(F<D),60.0,2022.0,,1.0,,D,WAFFLE(D),80.0,650.0,D,WAFFLE(D/D),81.0,2020.0,,1.0,2024
379229,D,82.0,779.0,D,WAFFLE(D/D),WAFFLE(D<D),84.0,2022.0,2021.0,2.0,,D+,WAFFLE(D),89.0,724.0,C-,WAFFLE(D/C),92.0,2019.0,2018.0,3.0,2024
494928,F,56.0,2505.0,C,WALKON(F/C),WALKON(F<-),100.0,2024.0,,1.0,,,WALKON,,,,WALKON,,,,,2024
484065,,,,,WALKON,WALKON,,,,,,,WALKON,,,,WALKON,,,,,2024
484063,F,41.0,1834.0,C,WALKON(F/C),WALKON(F<-),100.0,2024.0,,1.0,,,WALKON,,,,WALKON,,,,,2024
504330,,,,,WAYBAK,WAYBAK,,,,,,,WAYBAK,,,,WAYBAK,,,,,2024
446443,C,104.0,785.0,B-,WAYBAK(C/B),WAYBAK(C<B),114.0,2024.0,2021.0,2.0,,B,WAYBAK(B),121.0,715.0,B,WAYBAK(B/B),116.0,2019.0,,1.0,2024
458060,C+,106.0,800.0,B-,WAYBAK(C/B),WAYBAK(C<C),113.0,2022.0,2021.0,2.0,,C-,WAYBAK(C),94.0,556.0,C,WAYBAK(C/C),102.0,2019.0,2019.0,2.0,2024
441115,D,80.0,604.0,C,WAYBAK(D/C),WAYBAK(D<C),104.0,2023.0,,1.0,,C,WAYBAK(C),104.0,615.0,C,WAYBAK(C/C),101.0,2018.0,2017.0,2.0,2024
432903,F,68.0,513.0,D,WAYBAK(F/D),WAYBAK(F<D),78.0,2023.0,2021.0,2.0,,D,WAYBAK(D),82.0,485.0,C-,WAYBAK(D/C),92.0,2020.0,2017.0,2.0,2024
504334,,,,,WAYBAK,WAYBAK,,,,,,,WAYBAK,,,,WAYBAK,,,,,2024
450883,A,137.0,1034.0,B,WAYBAK(A/B),WAYBAK(A<A),119.0,2023.0,2022.0,3.0,,A,WAYBAK(A),137.0,810.0,C-,WAYBAK(A/C),94.0,2019.0,,1.0,2024
469315,F,62.0,468.0,F,WAYBAK(F/F),WAYBAK(F<-),62.0,2023.0,2022.0,2.0,,,WAYBAK,,,,WAYBAK,,,,,2024
482267,A+,147.0,1110.0,B-,WAYBAK(A/B),WAYBAK(A<-),114.0,2024.0,,1.0,,,WAYBAK,,,,WAYBAK,,,,,2024
432939,,,,,WAYBAK,WAYBAK,,,,,,,WAYBAK,,,,WAYBAK,,,,,2024
433011,,,,,WAYBAK,WAYBAK,,,,,,,WAYBAK,,,,WAYBAK,,,,,2024
476372,,,,,WAYBAK,WAYBAK,,,,,,,WAYBAK,,,,WAYBAK,,,,,2024
433038,B-,112.0,846.0,C,WAYBAK(B/C),WAYBAK(B<C),100.0,2023.0,2021.0,2.0,,C,WAYBAK(C),100.0,591.0,C,WAYBAK(C/C),100.0,2020.0,,1.0,2024
453460,D,82.0,1680.0,D+,WEN(D/D),WEN(D<C),86.0,2022.0,2021.0,2.0,,C,WEN(C),96.0,1622.0,C,WEN(C/C),100.0,2020.0,2018.0,2.0,2024
457154,A-,134.0,2746.0,B+,WEN(A/B),WEN(A<-),129.0,2024.0,,1.0,,,WEN,,,,WEN,,,,,2024
460027,D,77.0,1578.0,D,WEN(D/D),WEN(D<D),82.0,2023.0,2021.0,2.0,,D,WEN(D),82.0,1386.0,D+,WEN(D/D),85.0,2020.0,,1.0,2024
474988,B,116.0,2377.0,B+,WEN(B/B),WEN(B<-),125.0,2023.0,,1.0,,,WEN,,,,WEN,,,,,2024
455839,,,,,WEN,WEN,,,,,,,WEN,,,,WEN,,,,,2024
320794,B-,110.0,2254.0,B-,WEN(B/B),WEN(B<B),114.0,2022.0,2021.0,2.0,,B-,WEN(B),112.0,1893.0,B,WEN(B/B),117.0,2019.0,2018.0,4.0,2024
288169,,,,,WEN,WEN,,,,,,D-,WEN(D),71.0,1200.0,D-,WEN(D/D),73.0,2018.0,,1.0,2024
313004,C,99.0,2029.0,C+,WEN(C/C),WEN(C<C),105.0,2024.0,2023.0,3.0,,C+,WEN(C),107.0,1808.0,B-,WEN(C/B),112.0,2019.0,2017.0,3.0,2024
319435,D+,89.0,1824.0,C-,WEN(D/C),WEN(D<D),94.0,2024.0,2022.0,4.0,,D,WEN(D),80.0,1352.0,D,WEN(D/D),84.0,2020.0,2019.0,3.0,2024
315726,D,82.0,1680.0,D+,WEN(D/D),WEN(D<D),85.0,2022.0,,1.0,,D+,WEN(D),85.0,1437.0,D+,WEN(D/D),88.0,2020.0,2016.0,2.0,2024
319431,D,76.0,1557.0,D,WEN(D/D),WEN(D<F),77.0,2023.0,2022.0,2.0,,F,WEN(F),67.0,1132.0,D-,WEN(F/D),73.0,2016.0,,1.0,2024
282535,C-,91.0,1865.0,C+,WEN(C/C),WEN(C<C),106.0,2023.0,2021.0,2.0,,C-,WEN(C),93.0,1572.0,C+,WEN(C/C),109.0,2019.0,2017.0,3.0,2024
353327,D,77.0,1578.0,D,WEN(D/D),WEN(D<D),81.0,2023.0,2022.0,2.0,,D,WEN(D),77.0,1301.0,D,WEN(D/D),81.0,2018.0,2016.0,3.0,2024
353326,D+,86.0,1762.0,D,WEN(D/D),WEN(D<C),83.0,2024.0,2022.0,3.0,,C-,WEN(C),91.0,1538.0,D+,WEN(C/D),87.0,2020.0,2016.0,2.0,2024
322111,F,50.0,1025.0,F,WEN(F/F),WEN(F<F),57.0,2023.0,,1.0,,F,WEN(F),51.0,862.0,F,WEN(F/F),54.0,2015.0,,1.0,2024
336341,B,115.0,2356.0,B,WEN(B/B),WEN(B<C),122.0,2024.0,2021.0,2.0,,C+,WEN(C),105.0,1775.0,C+,WEN(C/C),109.0,2019.0,2018.0,2.0,2024
344755,B-,110.0,2254.0,B-,WEN(B/B),WEN(B<C),114.0,2024.0,2023.0,4.0,,C-,WEN(C),94.0,1589.0,C,WEN(C/C),100.0,2019.0,2017.0,3.0,2024
244680,D+,85.0,1742.0,D+,WEN(D/D),WEN(D<D),88.0,2022.0,,1.0,,D+,WEN(D),89.0,1504.0,C-,WEN(D/C),93.0,2018.0,2015.0,3.0,2024
234422,,,,,WEN,WEN,,,,,,A+,WEN(A),146.0,2467.0,A+,WEN(A/A),153.0,2016.0,2015.0,2.0,2024
234424,C-,94.0,1926.0,C,WEN(C/C),WEN(C<C),99.0,2023.0,2022.0,4.0,,C,WEN(C),100.0,1690.0,C,WEN(C/C),104.0,2020.0,2019.0,4.0,2024
228472,B-,111.0,2274.0,B-,WEN(B/B),WEN(B<C),113.0,2024.0,2021.0,2.0,,C+,WEN(C),105.0,1775.0,C+,WEN(C/C),109.0,2019.0,2017.0,2.0,2024
239311,D,83.0,1701.0,D+,WEN(D/D),WEN(D<F),86.0,2022.0,,1.0,,F,WEN(F),68.0,1149.0,D-,WEN(F/D),71.0,2019.0,2018.0,3.0,2024
201222,D,84.0,1721.0,D,WEN(D/D),WEN(D<D),81.0,2024.0,2023.0,6.0,,D,WEN(D),75.0,1268.0,D,WEN(D/D),78.0,2020.0,2019.0,5.0,2024
382584,D,78.0,1598.0,D,WEN(D/D),WEN(D<D),80.0,2022.0,,1.0,,D,WEN(D),77.0,1301.0,D,WEN(D/D),81.0,2018.0,2017.0,4.0,2024
122254,D,77.0,1578.0,D,WEN(D/D),WEN(D<C),80.0,2022.0,,1.0,,C-,WEN(C),91.0,1538.0,C,WEN(C/C),95.0,2017.0,,1.0,2024
123333,D+,86.0,1762.0,D,WEN(D/D),WEN(D<D),82.0,2024.0,2021.0,2.0,,D,WEN(D),80.0,1352.0,D,WEN(D/D),77.0,2019.0,2017.0,2.0,2024
123332,D,76.0,1557.0,D-,WEN(D/D),WEN(D<D),73.0,2024.0,2021.0,2.0,,D,WEN(D),77.0,1301.0,D-,WEN(D/D),74.0,2019.0,2017.0,3.0,2024
123331,D,80.0,1639.0,D,WEN(D/D),WEN(D<D),84.0,2022.0,2021.0,2.0,,D,WEN(D),84.0,1420.0,C-,WEN(D/C),90.0,2019.0,2016.0,2.0,2024
122232,B-,113.0,2315.0,B,WEN(B/B),WEN(B<B),119.0,2023.0,2021.0,2.0,,B,WEN(B),115.0,1944.0,B,WEN(B/B),119.0,2019.0,,1.0,2024
123327,,,,,WEN,WEN,,,,,,,WEN,,,,WEN,,,,,2024
123322,B+,129.0,2643.0,A,WEN(B/A),WEN(B<B),137.0,2022.0,2021.0,2.0,,B+,WEN(B),128.0,2163.0,A,WEN(B/A),136.0,2020.0,2018.0,3.0,2024
122245,B-,112.0,2295.0,B,WEN(B/B),WEN(B<B),116.0,2022.0,,1.0,,B-,WEN(B),113.0,1910.0,B,WEN(B/B),118.0,2019.0,2017.0,3.0,2024
122259,D-,72.0,1475.0,D,WEN(D/D),WEN(D<D),75.0,2022.0,2021.0,2.0,,D,WEN(D),77.0,1301.0,D,WEN(D/D),80.0,2020.0,2018.0,4.0,2024
122260,C-,91.0,1865.0,C,WEN(C/C),WEN(C<C),95.0,2022.0,2021.0,2.0,,C,WEN(C),100.0,1690.0,C,WEN(C/C),104.0,2020.0,2017.0,3.0,2024
123356,F,69.0,1414.0,D,WEN(F/D),WEN(F<F),79.0,2023.0,2022.0,4.0,,F,WEN(F),67.0,1132.0,D,WEN(F/D),79.0,2020.0,2019.0,6.0,2024
122226,F,66.0,1352.0,D-,WEN(F/D),WEN(F<F),70.0,2024.0,2022.0,4.0,,F,WEN(F),63.0,1065.0,F,WEN(F/F),66.0,2020.0,2019.0,3.0,2024
122244,D-,74.0,1516.0,D,WEN(D/D),WEN(D<D),78.0,2023.0,2021.0,2.0,,D+,WEN(D),88.0,1487.0,C-,WEN(D/C),92.0,2020.0,2017.0,3.0,2024
123360,,,,,WEN,WEN,,,,,,C,WEN(C),100.0,1690.0,C-,WEN(C/C),94.0,2015.0,,1.0,2024
123338,C,99.0,2029.0,C+,WEN(C/C),WEN(C<B),106.0,2022.0,,1.0,,B,WEN(B),115.0,1944.0,B,WEN(B/B),123.0,2019.0,2015.0,2.0,2024
123339,B,116.0,2377.0,B,WEN(B/B),WEN(B<C),119.0,2023.0,2021.0,3.0,,C,WEN(C),98.0,1656.0,C+,WEN(C/C),105.0,2020.0,2019.0,2.0,2024
123363,C+,105.0,2151.0,B-,WEN(C/B),WEN(C<B),110.0,2022.0,,1.0,,B,WEN(B),120.0,2028.0,B+,WEN(B/B),128.0,2018.0,2017.0,4.0,2024
123348,,,,,WEN,WEN,,,,,,B,WEN(B),117.0,1977.0,B,WEN(B/B),122.0,2018.0,2016.0,3.0,2024
123342,C,104.0,2131.0,C,WEN(C/C),WEN(C<B),100.0,2024.0,2022.0,5.0,,B-,WEN(B),113.0,1910.0,C+,WEN(B/C),108.0,2020.0,2019.0,4.0,2024
123334,B,121.0,2479.0,A,WEN(B/A),WEN(B<C),138.0,2023.0,2022.0,3.0,,C+,WEN(C),105.0,1775.0,B,WEN(C/B),123.0,2020.0,2018.0,4.0,2024
123345,D,78.0,1598.0,D,WEN(D/D),WEN(D<C),77.0,2024.0,2021.0,3.0,,C-,WEN(C),94.0,1589.0,C,WEN(C/C),98.0,2020.0,2019.0,4.0,2024
123346,C+,105.0,2151.0,C,WEN(C/C),WEN(C<C),100.0,2023.0,2022.0,2.0,,C,WEN(C),100.0,1690.0,C,WEN(C/C),97.0,2016.0,,1.0,2024
122261,C,102.0,2090.0,C+,WEN(C/C),WEN(C<C),108.0,2024.0,2022.0,2.0,,C-,WEN(C),94.0,1589.0,C,WEN(C/C),97.0,2018.0,2015.0,2.0,2024
123349,B-,113.0,2315.0,A-,WEN(B/A),WEN(B<B),131.0,2022.0,2021.0,2.0,,B,WEN(B),116.0,1960.0,A,WEN(B/A),135.0,2019.0,2017.0,3.0,2024
176187,C,99.0,2029.0,C,WEN(C/C),WEN(C<D),102.0,2023.0,2022.0,5.0,,D,WEN(D),78.0,1318.0,D,WEN(D/D),83.0,2020.0,2019.0,4.0,2024
420190,D,76.0,1557.0,D,WEN(D/D),WEN(D<D),78.0,2022.0,,1.0,,D+,WEN(D),88.0,1487.0,C-,WEN(D/C),91.0,2018.0,2015.0,2.0,2024
484722,D+,89.0,1824.0,C-,WEN(D/C),WEN(D<-),93.0,2024.0,,1.0,,,WEN,,,,WEN,,,,,2024
239322,,,,,WEN,WEN,,,,,,D+,WEN(D),85.0,1437.0,C-,WEN(D/C),91.0,2018.0,2017.0,3.0,2024
123357,D-,72.0,1475.0,D,WEN(D/D),WEN(D<D),76.0,2024.0,,1.0,,D-,WEN(D),73.0,1234.0,D,WEN(D/D),77.0,2018.0,2015.0,2.0,2024
123341,C-,91.0,1865.0,C,WEN(C/C),WEN(C<C),95.0,2022.0,,1.0,,C-,WEN(C),94.0,1589.0,C,WEN(C/C),101.0,2018.0,2016.0,2.0,2024
123340,C,99.0,2029.0,C,WEN(C/C),WEN(C<C),103.0,2023.0,2021.0,3.0,,C,WEN(C),99.0,1673.0,C+,WEN(C/C),106.0,2020.0,2019.0,5.0,2024
298497,D,83.0,1701.0,D+,WEN(D/D),WEN(D<D),88.0,2024.0,2021.0,3.0,,D+,WEN(D),89.0,1504.0,C-,WEN(D/C),92.0,2020.0,2019.0,4.0,2024
122241,B,118.0,2418.0,B+,WEN(B/B),WEN(B<C),125.0,2023.0,2022.0,3.0,,C,WEN(C),104.0,1758.0,C+,WEN(C/C),108.0,2019.0,2018.0,2.0,2024
122240,C-,91.0,1865.0,C,WEN(C/C),WEN(C<C),96.0,2023.0,2021.0,2.0,,C-,WEN(C),91.0,1538.0,C-,WEN(C/C),94.0,2019.0,,1.0,2024
444010,C,103.0,2110.0,B-,WEN(C/B),WEN(C<B),111.0,2023.0,,1.0,,B,WEN(B),116.0,1960.0,B,WEN(B/B),122.0,2018.0,2017.0,2.0,2024
461830,D,82.0,1680.0,D+,WEN(D/D),WEN(D<C),88.0,2023.0,2021.0,2.0,,C-,WEN(C),93.0,1572.0,C,WEN(C/C),97.0,2019.0,,1.0,2024
477058,D,80.0,1639.0,D+,WEN(D/D),WEN(D<-),87.0,2023.0,,1.0,,,WEN,,,,WEN,,,,,2024
460858,,,,,WEN,WEN,,,,,,,WEN,,,,WEN,,,,,2024
460068,C,96.0,1967.0,C,WEN(C/C),WEN(C<C),100.0,2022.0,,1.0,,C,WEN(C),96.0,1622.0,C,WEN(C/C),100.0,2019.0,,1.0,2024
465574,B,117.0,2397.0,B,WEN(B/B),WEN(B<-),124.0,2024.0,2022.0,3.0,,,WEN,,,,WEN,,2020.0,,1.0,2024
469240,F,55.0,1127.0,F,WEN(F/F),WEN(F<-),58.0,2023.0,2022.0,3.0,,,WEN,,,,WEN,,2020.0,,1.0,2024
456164,D+,87.0,1783.0,C-,WEN(D/C),WEN(D<D),92.0,2024.0,2023.0,5.0,,D,WEN(D),79.0,1335.0,D,WEN(D/D),82.0,2020.0,2019.0,3.0,2024
453567,,,,,WEN,WEN,,,,,,,WEN,,,,WEN,,,,,2024
448080,D,84.0,1721.0,D+,WEN(D/D),WEN(D<C),89.0,2024.0,2022.0,3.0,,C-,WEN(C),94.0,1589.0,C,WEN(C/C),98.0,2019.0,,1.0,2024
471739,B,118.0,2418.0,B,WEN(B/B),WEN(B<-),121.0,2022.0,,1.0,,,WEN,,,,WEN,,,,,2024
471740,,,,,WEN,WEN,,,,,,,WEN,,,,WEN,,,,,2024
453574,D+,85.0,1742.0,C-,WEN(D/C),WEN(D<D),91.0,2024.0,2023.0,4.0,,D,WEN(D),80.0,1352.0,D,WEN(D/D),83.0,2020.0,2019.0,2.0,2024
474995,C-,94.0,1926.0,C,WEN(C/C),WEN(C<-),101.0,2023.0,,1.0,,,WEN,,,,WEN,,,,,2024
475469,D-,72.0,1475.0,D,WEN(D/D),WEN(D<-),77.0,2024.0,2023.0,2.0,,,WEN,,,,WEN,,,,,2024
460015,C+,108.0,2213.0,B-,WEN(C/B),WEN(C<B),114.0,2023.0,2022.0,3.0,,B,WEN(B),116.0,1960.0,B,WEN(B/B),120.0,2020.0,,1.0,2024
448173,C-,92.0,1885.0,C,WEN(C/C),WEN(C<D),97.0,2024.0,2021.0,2.0,,D,WEN(D),80.0,1352.0,D,WEN(D/D),84.0,2020.0,2018.0,2.0,2024
448385,F,67.0,1373.0,D-,WEN(F/D),WEN(F<F),70.0,2024.0,2021.0,2.0,,F,WEN(F),65.0,1099.0,F,WEN(F/F),67.0,2020.0,,1.0,2024
502613,,,,,WEN,WEN,,,,,,,WEN,,,,WEN,,,,,2024
480536,,,,,WEN,WEN,,,,,,,WEN,,,,WEN,,,,,2024
489169,,,,,WEN,WEN,,,,,,,WEN,,,,WEN,,,,,2024
482518,,,,,WEN,WEN,,,,,,,WEN,,,,WEN,,,,,2024
484685,,,,,WEN,WEN,,,,,,,WEN,,,,WEN,,,,,2024
484949,C,97.0,1988.0,C+,WEN(C/C),WEN(C<-),105.0,2023.0,,1.0,,,WEN,,,,WEN,,,,,2024
499449,,,,,WEN,WEN,,,,,,,WEN,,,,WEN,,,,,2024
302424,C,100.0,2049.0,C+,WEN(C/C),WEN(C<C),105.0,2023.0,2022.0,2.0,,C,WEN(C),101.0,1707.0,C+,WEN(C/C),105.0,2018.0,,1.0,2024
319433,D,75.0,1537.0,D,WEN(D/D),WEN(D<C),80.0,2024.0,2023.0,3.0,,C,WEN(C),100.0,1690.0,C,WEN(C/C),104.0,2019.0,2015.0,2.0,2024
302089,C,101.0,2069.0,C+,WEN(C/C),WEN(C<C),106.0,2023.0,2022.0,2.0,,C,WEN(C),103.0,1741.0,C+,WEN(C/C),108.0,2018.0,2017.0,4.0,2024
282534,C,102.0,2090.0,C+,WEN(C/C),WEN(C<C),106.0,2022.0,,1.0,,C,WEN(C),103.0,1741.0,C+,WEN(C/C),108.0,2019.0,2017.0,3.0,2024
319625,C,104.0,2131.0,B-,WEN(C/B),WEN(C<C),110.0,2023.0,,1.0,,C-,WEN(C),93.0,1572.0,C,WEN(C/C),97.0,2018.0,2017.0,4.0,2024
277399,A+,159.0,3258.0,A+,WEN(A/A),WEN(A<A),166.0,2022.0,2021.0,3.0,,A+,WEN(A),151.0,2552.0,A+,WEN(A/A),157.0,2020.0,2019.0,4.0,2024
302423,B,119.0,2438.0,B+,WEN(B/B),WEN(B<B),125.0,2023.0,2022.0,4.0,,B,WEN(B),122.0,2062.0,B+,WEN(B/B),128.0,2020.0,2019.0,4.0,2024
302425,A-,133.0,2725.0,A,WEN(A/A),WEN(A<B),138.0,2022.0,,1.0,,B+,WEN(B),129.0,2180.0,A-,WEN(B/A),134.0,2019.0,2017.0,3.0,2024
288171,C,97.0,1988.0,C,WEN(C/C),WEN(C<C),103.0,2023.0,2021.0,2.0,,C,WEN(C),98.0,1656.0,C,WEN(C/C),101.0,2019.0,2015.0,2.0,2024
288170,B-,110.0,2254.0,B,WEN(B/B),WEN(B<C),117.0,2024.0,2022.0,4.0,,C,WEN(C),103.0,1741.0,C+,WEN(C/C),108.0,2019.0,2018.0,3.0,2024
273716,D+,87.0,1783.0,C-,WEN(D/C),WEN(D<C),90.0,2022.0,2021.0,2.0,,C,WEN(C),103.0,1741.0,C+,WEN(C/C),108.0,2020.0,2019.0,4.0,2024
308281,C,97.0,1988.0,C,WEN(C/C),WEN(C<C),102.0,2023.0,2021.0,2.0,,C-,WEN(C),94.0,1589.0,C,WEN(C/C),98.0,2019.0,2017.0,3.0,2024
282532,C,102.0,2090.0,B-,WEN(C/B),WEN(C<-),110.0,2024.0,2023.0,2.0,,,WEN,,,,WEN,,,,,2024
288159,C,96.0,1967.0,C,WEN(C/C),WEN(C<D),101.0,2023.0,2021.0,3.0,,D,WEN(D),81.0,1369.0,D,WEN(D/D),84.0,2020.0,2019.0,6.0,2024
313003,F,55.0,1127.0,F,WEN(F/F),WEN(F<-),59.0,2024.0,,1.0,,,WEN,,,,WEN,,,,,2024
314821,B-,110.0,2254.0,B,WEN(B/B),WEN(B<B),116.0,2024.0,2022.0,2.0,,B-,WEN(B),111.0,1876.0,B,WEN(B/B),117.0,2017.0,,1.0,2024
314822,B-,110.0,2254.0,B,WEN(B/B),WEN(B<C),117.0,2024.0,2021.0,2.0,,C+,WEN(C),106.0,1791.0,B-,WEN(C/B),111.0,2019.0,2018.0,2.0,2024
315711,C,102.0,2090.0,C+,WEN(C/C),WEN(C<B),107.0,2023.0,,1.0,,B-,WEN(B),114.0,1927.0,B,WEN(B/B),119.0,2018.0,2017.0,3.0,2024
315713,B,119.0,2438.0,B,WEN(B/B),WEN(B<B),124.0,2022.0,2021.0,3.0,,B+,WEN(B),129.0,2180.0,A,WEN(B/A),135.0,2020.0,2019.0,4.0,2024
305733,D,77.0,1578.0,D,WEN(D/D),WEN(D<D),80.0,2022.0,,1.0,,D,WEN(D),80.0,1352.0,D,WEN(D/D),83.0,2016.0,2016.0,2.0,2024
279651,,,,,WEN,WEN,,,,,,D+,WEN(D),88.0,1487.0,C-,WEN(D/C),90.0,2015.0,,1.0,2024
293004,,,,,WEN,WEN,,,,,,C,WEN(C),103.0,1741.0,C+,WEN(C/C),107.0,2015.0,,1.0,2024
279653,D+,87.0,1783.0,C-,WEN(D/C),WEN(D<D),93.0,2024.0,2023.0,3.0,,D,WEN(D),84.0,1420.0,D+,WEN(D/D),88.0,2019.0,2018.0,2.0,2024
279675,,,,,WEN,WEN,,,,,,B-,WEN(B),110.0,1859.0,B-,WEN(B/B),114.0,2018.0,2016.0,2.0,2024
279622,A+,183.0,3750.0,A+,WEN(A/A),WEN(A<A),193.0,2023.0,2022.0,2.0,,A+,WEN(A),184.0,3110.0,A+,WEN(A/A),191.0,2016.0,2016.0,2.0,2024
279652,B,124.0,2541.0,A-,WEN(B/A),WEN(B<A),132.0,2023.0,2021.0,2.0,,A-,WEN(A),131.0,2214.0,A,WEN(A/A),137.0,2019.0,2017.0,2.0,2024
279649,D+,86.0,1762.0,C-,WEN(D/C),WEN(D<D),90.0,2022.0,,1.0,,D,WEN(D),83.0,1403.0,D+,WEN(D/D),87.0,2019.0,2017.0,3.0,2024
279648,A,138.0,2828.0,A,WEN(A/A),WEN(A<A),144.0,2022.0,,1.0,,A,WEN(A),135.0,2282.0,A,WEN(A/A),141.0,2020.0,2018.0,4.0,2024
293001,C,101.0,2069.0,C+,WEN(C/C),WEN(C<C),107.0,2023.0,2021.0,2.0,,C+,WEN(C),105.0,1775.0,C+,WEN(C/C),109.0,2020.0,2017.0,4.0,2024
293209,C+,108.0,2213.0,B-,WEN(C/B),WEN(C<B),114.0,2023.0,2022.0,2.0,,B,WEN(B),115.0,1944.0,B,WEN(B/B),120.0,2017.0,2016.0,3.0,2024
279928,D,79.0,1619.0,D,WEN(D/D),WEN(D<D),81.0,2022.0,,1.0,,D,WEN(D),80.0,1352.0,D,WEN(D/D),83.0,2015.0,,1.0,2024
279774,C,100.0,2049.0,C+,WEN(C/C),WEN(C<D),105.0,2023.0,2022.0,2.0,,D,WEN(D),78.0,1318.0,D,WEN(D/D),81.0,2018.0,2017.0,4.0,2024
324727,C-,93.0,1906.0,C,WEN(C/C),WEN(C<C),98.0,2024.0,2023.0,4.0,,C,WEN(C),102.0,1724.0,C+,WEN(C/C),107.0,2020.0,2018.0,3.0,2024
353324,B,119.0,2438.0,B+,WEN(B/B),WEN(B<B),125.0,2023.0,,1.0,,B,WEN(B),120.0,2028.0,B,WEN(B/B),124.0,2015.0,,1.0,2024
337502,F,60.0,1229.0,F,WEN(F/F),WEN(F<F),62.0,2022.0,,1.0,,F,WEN(F),56.0,946.0,F,WEN(F/F),58.0,2019.0,2017.0,3.0,2024
